id,u_id,u_description,u_name,u_screen_name,u_lang,u_statuses_count,u_followers_count,u_friends_count,latitude,longitude,type,place_type,area,c_country,c_state,c_county,c_geoid,created_at,hashtags,text
504082500239781888,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76068,2806,1913,33.858369,10.111563,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:46:48 -0400,,Jentend des voix c'est trop
504082721548021760,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76069,2806,1913,33.858335,10.111578,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:47:40 -0400,,@Bleufeur93 ptdrr wAllah on me le dit souvent
504086772914352128,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76092,2806,1913,33.858358,10.111544,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:03:46 -0400,,03:03
504083265062731776,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76074,2806,1913,33.858368,10.111563,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:49:50 -0400,,@Bleufeur93 ptdrrr mais je te jure des hommes qui parlent
504083415537573888,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76075,2806,1913,33.858354,10.111574,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:50:26 -0400,,Tout viens a point a qui sais attendre
504085288852160512,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76083,2806,1913,33.858326,10.111514,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:57:52 -0400,,En primaire jvoulais ap aller a la piscine car javais peur alors je disait j'avais mes règles ils me croyait c FDP alors que j'avais 12 ans
504085535993106432,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76085,2806,1913,33.858358,10.111568,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:58:51 -0400,,Mais moi déjà dans le grand bassin j'avais trop peur bref
504087356958576640,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76094,2806,1913,33.858323,10.111509,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:06:06 -0400,,Mais jurez Big Sean il est avec Ariana Grande
502876062771331073,720436417,Samar,Bolbol,SoltanaaaaH,fr,75815,2790,1908,33.858359,10.111551,llp,country,156660526163.688,TUN,Gabès,,,2014-08-22 13:52:51 -0400,,Nn tu ma pas manqué toi
504435989738446848,720436417,Tireuse de coup franc.   Samar ❤️,Becha,SoltanaaaaH,fr,76123,2809,1910,33.858375,10.111561,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:11:26 -0400,,A croire ils sont a Miami
504442349507059712,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76154,2809,1910,33.858338,10.111642,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:36:42 -0400,,Tellement j'ai pas d'ami tjrs je parle avec Siri il en a marre
504427462080888832,2356180142,Dj @ Trk Kosmos. Unity Dj's,Walid Kahloul,dj_valid0609,fr,289,17,93,33.878534,10.096364,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 20:37:33 -0400,,Жена http://t.co/J0J9Kcox2O
504443408207720449,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76164,2809,1910,33.858374,10.111678,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:40:55 -0400,,Mais ça n'empêche que les poires c'est mieux que les pommes oubliez jamais ça
504443939806793728,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76165,2809,1910,33.858354,10.111583,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:43:02 -0400,,Qui se souviens des boug'zer ces FDP
504441816792723457,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76151,2808,1910,33.858316,10.111713,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:34:35 -0400,,Et mais qui veux être mon meilleur ami garçon svp
504443011640852480,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76159,2809,1910,33.858334,10.111629,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 21:39:20 -0400,,Moi j'ai jamais vue un garçon comme ça
504511804828311552,427553947,"",loussa11ben,loussa11ben,fr,14647,487,510,33.889767,10.113517,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 02:12:42 -0400,Ooridoo Ooridoo ,"#Ooridoo sponsor officiel du terrorisme en Tunisie et en Libye , boycotter #Ooridoo est un devoir national ..."
504522927619178496,427553947,"",loussa11ben,loussa11ben,fr,14651,487,510,33.889768,10.113518,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 02:56:54 -0400,,"@Addams_1752 Sylvain Shalom de Gabès ministre , Daniel Cohen de Tunis généticien , David Khayat de Sfax cancérologue ...etc"
504523999880413184,427553947,"",loussa11ben,loussa11ben,fr,14651,487,510,33.889768,10.113518,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 03:01:09 -0400,,@Kitty77000 Il ne faut pas offenser un sujet de sa majesté le roi M6 ...
504724123688632321,427553947,"",loussa11ben,loussa11ben,fr,14671,486,511,33.889728,10.113533,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 16:16:23 -0400,,Le terrorisme à nos portes... https://t.co/E8frR2RUFN
504540534237855744,427553947,"",loussa11ben,loussa11ben,fr,14653,487,510,33.889768,10.113518,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 04:06:51 -0400,,@sanabdj Il s'est trompé de doigt Lofi Abdelli dixit ...
504532743225876480,315954796,multi gaming chef de team. FF team the boss FF team love ( xbox 360 et xbox one ),lubi77400,ramibenfraj,fr,1427,37,223,33.888919,10.112307,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 03:35:54 -0400,,@NubesLegend @TheCrewFR merci gros
504736490258440194,121841425,Instagram: HamdiBeno V.I.P Kik: HamdiBeno,Hmiidoo Lossa,HamdiBeno,fr,32610,291,96,33.811867,10.150195,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 17:05:31 -0400,,Ferme ta gueule imbécile nous c'est V12 pas V6
504568817755095040,1018281853,"Musulmane un jour, Musulmane pour toujours. Allah y larhmak Jeddi 08. 02. 14 Mami 23. 12. 08",AZOUR-TOUNSiYA,az0ur,fr,1675,90,231,33.85177,10.102921,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 05:59:15 -0400,,Bisou de Gabes mes Sœurs @gbswives @SoltanaaaaH @Ne2souille @samar_tns Siouar Selma ☀️☀️☀️☀️❤️
505100091150331904,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76171,2806,1913,33.85835,10.111558,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 17:10:20 -0400,,J'ai mangé un poulet rôti c'était grave doux
505102570151763968,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76175,2806,1914,33.891124,10.111187,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 17:20:11 -0400,,Ça fait mille ans je suis au bled
505102617132154880,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76176,2806,1914,33.891124,10.111187,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 17:20:22 -0400,,@SkanderCsl mais enfaite t'aime trop les problèmes
505104903304671232,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76179,2806,1914,33.858817,10.111616,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 17:29:28 -0400,,Il y a des gars ils for genre  c'est pas des canards après quand ils sont en couple ils deviennent fragile 😂😂
504946667763027968,427553947,"",loussa11ben,loussa11ben,fr,14679,488,513,33.887917,10.102549,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 07:00:41 -0400,Ooridoo Ooridoo ,"#Ooridoo n'est qu'une tentacule du caca-tard , comme je suis contre la scatologie je boycotte #Ooridoo ..."
505113680967901185,84732747,"",Ălí LåťëF,AliLATEF,fr,17,39,265,33.871084,10.092628,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 18:04:20 -0400,,Regarde un film city of angle
505114643128668160,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76181,2808,1916,33.85835,10.111558,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 18:08:10 -0400,,Je suis élimé
505161775609040896,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76186,2808,1914,33.858367,10.111562,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:15:27 -0400,,C'est pas je me suis embrouillé avec mon cousin.
505161913110904832,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76188,2808,1914,33.858412,10.111587,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:16:00 -0400,,Bah nike grave un fou lui
505163968999354368,720436417,Mito mito mito . Samar ❤️,Becha,SoltanaaaaH,fr,76189,2808,1915,33.858366,10.111561,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:24:10 -0400,,@TimsPoto au contraire mdr
505168450483150848,720436417,Mito mito mito . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76205,2808,1915,33.858234,10.111305,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:41:58 -0400,,J'aime ma ville fort fort
505168727303016449,720436417,Mito mito mito . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76205,2808,1915,33.858286,10.111331,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:43:04 -0400,,Il change de meuf comme de caleçon ce FDP
505166851543171072,720436417,Mito mito mito . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76197,2808,1915,33.858328,10.111529,llp,country,156660526163.688,TUN,Gabès,,,2014-08-28 21:35:37 -0400,,Tout le monde est soûlent enfaite
504299613629988864,427553947,"",loussa11ben,loussa11ben,fr,14620,487,511,33.889773,10.113522,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 12:09:31 -0400,Ooridoo FousDeDieu Ooridoo ,"A chaque fois que vous utilisez #Ooridoo vous financez les #FousDeDieu , le boycott de #Ooridoo est un devoir national ..."
504299518675132417,720436417,Tireuse de coup franc.   Samar ❤️,Becha,SoltanaaaaH,fr,76107,2807,1911,33.85835,10.111559,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 12:09:09 -0400,,@UneBledarde @IliesTounsi @AnissaJaab laisse les ils attendent un truc ils y croient des moutons
504055379018645504,1424045430,"",sam,samar_tns,fr,80463,881,323,33.857837,10.121767,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 19:59:01 -0400,,@Young_Joow joyeuuuuuux anniversaire jow
504083772313436160,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76077,2806,1913,33.85835,10.111558,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:51:51 -0400,,Si tu veux pas te faire enculer ne donne pas t'es fesses
504068906567614466,1424045430,"",sam,samar_tns,fr,80485,880,323,33.857838,10.12177,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 20:52:47 -0400,,Mais imaginez j'ai pas mon bac wsh
504069275628613632,1424045430,"",sam,samar_tns,fr,80487,880,323,33.857837,10.121769,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 20:54:15 -0400,,Oh jvous ai archi pas raconter
504085482071134209,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76084,2806,1913,33.858359,10.111567,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:58:39 -0400,,Mais vous blaguez le maître nageur de la piscine orange ce FDP il était trop méchant il disait saute dans l'eau après attrape la perche
504098066295967744,720436417,Tireuse de coup franc.   Samar ❤️,Becha,SoltanaaaaH,fr,76100,2806,1913,33.858333,10.111527,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:48:39 -0400,,Es ce que ça existe un gars genre il a 26 ans mais il a personne dans sa vie ?
504068054683504643,1424045430,"",sam,samar_tns,fr,80479,881,323,33.857837,10.121769,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 20:49:24 -0400,,Mais cette année enfaite on va marquer nos prénoms dessus jcrois
504085846816215040,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76088,2806,1913,33.85832,10.111503,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:00:06 -0400,,@STlemceniya Tg
504087400440926208,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76095,2806,1913,33.858357,10.111544,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:06:16 -0400,,Vraaaaai couple
504088116513472512,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76096,2806,1913,33.858325,10.111513,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:09:07 -0400,,@Hakiim213 exact jtm
504097353738256385,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76098,2806,1913,33.858363,10.111551,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:45:49 -0400,,Déjà si ta pas les cheveux long c'est bon force pas
504066542200688641,1424045430,"",sam,samar_tns,fr,80469,881,323,33.857837,10.121769,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 20:43:23 -0400,,Mercredi retour en vrai Jsuis pas presser
504067263000219648,1424045430,"",sam,samar_tns,fr,80475,881,323,33.857837,10.121769,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 20:46:15 -0400,,Ayoub sans Illies c'est impossible.
504083129909673984,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76072,2806,1913,33.858354,10.111577,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:49:18 -0400,,Moi déjà Bolbaba il me calcul pas je suis fragile alors si il m'arrive un truc comme ça 😶
504084062647353347,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76079,2806,1913,33.858358,10.11157,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:53:00 -0400,,Et un jour je marchais et j'ai trouvé 20 centime je suis parti m'acheter un malabar a la menthe a côté de la gare et c'est tout fin
504098501744422912,720436417,Tireuse de coup franc.   Samar ❤️,Becha,SoltanaaaaH,fr,76103,2806,1913,33.858338,10.111576,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 22:50:23 -0400,,Bah ok c'est bon je vais dormir de toute façon je vous aime pas
504082867618844673,720436417,C'est pas parce que tu ne joues plus que le jeu s'arrete (Sam ma go),Becha,SoltanaaaaH,fr,76070,2806,1913,33.858351,10.11158,llp,country,156660526163.688,TUN,Gabès,,,2014-08-25 21:48:15 -0400,,Il y a une fille dans ma tl son petit ami il est mort wAllah elle est grave courageuse
504364369204224001,427553947,"",loussa11ben,loussa11ben,fr,14636,486,510,33.889767,10.113516,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 16:26:50 -0400,Bey ,"@Addams_1752 Je vais vous informer après consultation , aussi du temps du #Bey les juifs les chrétiens et les musulmans siégeaient à l'ANC"
505305244939849728,427553947,"",loussa11ben,loussa11ben,fr,14705,493,516,33.887744,10.102629,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 06:45:33 -0400,,@MAYANNE_729 Les psychiatres nous enseignent que la folie est l'absence d'amour .Jean Rostand dixit
505375229074755584,427553947,"",loussa11ben,loussa11ben,fr,14711,495,517,33.889756,10.113528,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 11:23:38 -0400,Nahdhaouis ,"@fidelfisher98 Les #Nahdhaouis n'en ont pas besoin , ils étaient tous internés ..."
505395457099853824,720436417,Callate !!! Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76221,2811,1919,33.858366,10.111559,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 12:44:01 -0400,,AYMERIC ET LEILA ❤️❤️❤️❤️❤️❤️AAAAAAAH
505482916697477120,427553947,"",loussa11ben,loussa11ben,fr,14723,497,518,33.889687,10.113547,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 18:31:33 -0400,Halal ,Je vais me reclasser en videur de boite #Halal et je vous raconte tous tous sur le ...à la Pierre Perret ...mais sur le sexe féminin ...
505408074707116035,359014239,"Spirit is Saudi Arabia And Blood is Tunisia",Safwat Seboui,Safwat_Seboui,en,930,1297,107,33.885158,10.097897,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 13:34:09 -0400,,I'm at Gabes | قابس in Gabès https://t.co/fijuX8NPVV
505410402419998721,720436417,Callate !!! Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76226,2810,1919,33.858328,10.11153,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 13:43:24 -0400,,Ta oublié ton porte monnaie ouais tout le monde la connais
505513267293593600,720436417,Callate !!! Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76229,2810,1922,33.858367,10.111562,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 20:32:09 -0400,,@_Lamiou sérieux ? Toute seule ? Et genre les habitants ils croient qu'elle est sorti ?
505437432486313984,427553947,"",loussa11ben,loussa11ben,fr,14718,497,518,33.889727,10.113532,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 15:30:49 -0400,,@DoNoT3sk Les rats sont les premiers à quitter le bateau ...
505441250548649984,427553947,"",loussa11ben,loussa11ben,fr,14719,497,518,33.889729,10.113531,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 15:45:59 -0400,,@RanYa2806 Bonne soirée http://t.co/dd1zFaEpNk
505691535078600704,720436417,Callate !!! Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76235,2806,1917,33.858288,10.11145,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 08:20:31 -0400,,Vasi juste parce que il y a les alloc je vais en France mais Tqt je reviens l'été prochain tounes Tqt
505773292192804865,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76241,2805,1917,33.890064,10.112214,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 13:45:24 -0400,,Mais il y a des gars ils s'entraînent a draguer sur twitter
505774688849887234,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76246,2805,1917,33.858353,10.111558,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 13:50:57 -0400,,@Amin92i c'est ça que j'aime
505773203802046465,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76240,2805,1917,33.890567,10.11175,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 13:45:03 -0400,,H A K I M A
505792512246943744,427553947,"",loussa11ben,loussa11ben,fr,14741,498,520,33.889754,10.113531,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 15:01:46 -0400,,@iloveTunisiaaa Il ne sert à rien d'avoir un thermomètre électronique pour prendre la température d'un fantôme ...
505882023974944768,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76254,2807,1923,33.858379,10.111508,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 20:57:28 -0400,,Et svp répondez moi je suis au bled moi je suis au courant de rien
505882313021202432,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76255,2807,1923,33.858309,10.111504,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 20:58:36 -0400,,Et le serveur il ma kiffer il ma donner une glace gratuite Wsh
505880847657205760,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76248,2807,1923,33.858327,10.111529,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 20:52:47 -0400,,encore une fois elle se prend pour Cyril Lignac
505884719259865089,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76266,2807,1923,33.858367,10.111527,llp,country,156660526163.688,TUN,Gabès,,,2014-08-30 21:08:10 -0400,,@TimsPoto mdr je reviens pour l'école
505966563489759233,427553947,"",loussa11ben,loussa11ben,fr,14743,500,524,33.889767,10.113516,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 02:33:23 -0400,EI ,"""@gruselle1: @Le_CRAT @PolitiqueTweets Allah est grand et Nicolas Sarkozy est son prophète http://t.co/wqQCVZAnXD"" #EI cherche ambassadeur.."
506000999711244288,427553947,"",loussa11ben,loussa11ben,fr,14748,499,524,33.888416,10.106597,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 04:50:14 -0400,,@onapastoutvu @jackoadit Jusqu'à preuve du contraire la gangrène se soigne ...
506048724649664512,427553947,"",loussa11ben,loussa11ben,fr,14753,502,525,33.889749,10.113529,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 07:59:52 -0400,,@MAYANNE_729 Entièrement d'accord ... http://t.co/0hw4OaHMA7
504597918910001152,1359881610,tamazight   our  language  libyan journalist,libya_tamazight,azul_libya,en,386,21,19,33.882073,10.092196,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 07:54:53 -0400,,http://t.co/sGEquw89d8
504760072795611137,1424045430,"",sam,samar_tns,fr,80700,876,323,33.789501,10.173303,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 18:39:14 -0400,,Mais tfasson jvais faire une dépression ok
504611138106294273,427553947,"",loussa11ben,loussa11ben,fr,14657,487,511,33.889796,10.113532,llp,country,156660526163.688,TUN,Gabès,,,2014-08-27 08:47:25 -0400,,@loussa11ben je pleure mon pays qui paye les Américains qui exploitent la centrale de Rades 2/2
504203211163852800,1424045430,"",sam,samar_tns,fr,80504,881,323,33.857837,10.121769,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 05:46:27 -0400,,Les 2 mois de vacances ils sont passé trop vite
504198216565682177,1424045430,"",sam,samar_tns,fr,80502,881,323,33.857837,10.121768,llp,country,156660526163.688,TUN,Gabès,,,2014-08-26 05:26:37 -0400,,Seleeem
505268894748381184,427553947,"",loussa11ben,loussa11ben,fr,14697,490,514,33.889767,10.113515,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 04:21:06 -0400,,"@MAYANNE_729 Vous avez une dent contre les psychiatres , il faut bien qu'ils travaillent ..."
505467095682121729,427553947,"",loussa11ben,loussa11ben,fr,14721,497,518,33.889687,10.113549,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 17:28:41 -0400,,"@Sihem_Chtioui Comment s'assurer qu'il s'agit de femme sans mettre la main , peut être que c'est le but recherché par ces frustrées ..."
505467441238261760,427553947,"",loussa11ben,loussa11ben,fr,14722,497,518,33.889688,10.113548,llp,country,156660526163.688,TUN,Gabès,,,2014-08-29 17:30:03 -0400,,@adel_0 @BeurkMan @fatoumabhn @Tunivisions Sa gueule ressemble à une braguette mal fermée ...
506113153353416705,427553947,"",loussa11ben,loussa11ben,fr,14756,502,525,33.889768,10.113516,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 12:15:53 -0400,,"Disparition du petit Loan : les parents avouent, le corps retrouvé dans un étang http://t.co/c9qeJjKCJO via @Le_Parisien"
506151676806696960,427553947,"",loussa11ben,loussa11ben,fr,14767,503,526,33.889768,10.113517,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 14:48:58 -0400,,La politique fatigue les parties... http://t.co/kuBBwpLq16
506221710425980928,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76277,2808,1927,33.858363,10.111556,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 19:27:15 -0400,,Tout a l'heure ils ont coupé l'électricité dans tout Gabes c'était trop drôle quand ils ont remit les petits ils criait ça tapé de youyou
506274024167849985,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76304,2807,1926,33.858334,10.111535,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:55:08 -0400,,Et elle croyait personne l'avais remarqué parce que elle parlait a sa pote mais enfaite tout le monde la regardé
506277930885210112,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76324,2807,1926,33.85835,10.11156,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 23:10:39 -0400,,Mais continuez a m'ignorer vous irez loin dans vos projets respectif
506271603102343169,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76288,2807,1925,33.858289,10.111548,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:45:30 -0400,,Mais enfaite les arabes des fois ils volent pas
506274926740119552,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76310,2807,1926,33.858349,10.111558,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:58:43 -0400,,Je voulais finir avocat mais la street a tout gâché
506277488709095424,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76322,2807,1926,33.858344,10.111628,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 23:08:54 -0400,,Et on va faire un certificat genre on va mettre que j'avais une diaré aiguë parce que tu peux pas monter dans l'avion quand la diaré
506271685713362944,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76291,2807,1926,33.858298,10.111552,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:45:50 -0400,,@HakimTounsi95 es ce que vous avez une équipe vous
506270669131481088,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76282,2807,1925,33.858337,10.111537,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:41:48 -0400,,Kik: HakimaDY
506280356287610880,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76334,2808,1926,33.858334,10.111536,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 23:20:17 -0400,,Et la coupure d'électricité elle et arrivé pendant que je me lissait les cheveux après il t avait un côté lisse et l'autre pas mdr lol xd
506271029132791808,720436417,Calma calma viva la vidaaa . Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76284,2807,1925,33.85837,10.11156,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 22:43:14 -0400,,Et stade gabesien que il gagne ces bg
506275669576544257,720436417,Samar ❤️,السلطانة حكيمة,SoltanaaaaH,fr,76313,2807,1926,33.858357,10.111504,llp,country,156660526163.688,TUN,Gabès,,,2014-08-31 23:01:40 -0400,,Ou sinon j'ai fais mon stage dans une secte évangéliste
501927373454184450,720436417,Samar,Ayami el ragda,SoltanaaaaH,fr,75645,2788,1906,33.858254,10.111451,llp,country,156660526163.688,TUN,Gabès,,,2014-08-19 23:03:05 -0400,,@LocosMaruecos bg si j'ai la mention je te paye une voiture
501927976309882880,720436417,Samar,Ayami el ragda,SoltanaaaaH,fr,75647,2788,1906,33.858323,10.111532,llp,country,156660526163.688,TUN,Gabès,,,2014-08-19 23:05:29 -0400,,Je suis née a Aubervilliers qui s'en fou?
501928317701079040,720436417,Samar,Ayami el ragda,SoltanaaaaH,fr,75650,2788,1906,33.8583,10.111507,llp,country,156660526163.688,TUN,Gabès,,,2014-08-19 23:06:51 -0400,,@LeoD947 quel jour?
